source_part,sample_id,source_video,word_id,label,reason,error,real,actor_id,view,stage,run_id
FILE04,NIA_SL_WORD1188_REAL02_F,2-1/NIA_SL_WORD1188_REAL02_F.mp4,WORD1188,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1188_REAL02_L,2-1/NIA_SL_WORD1188_REAL02_L.mp4,WORD1188,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1188_REAL02_R,2-1/NIA_SL_WORD1188_REAL02_R.mp4,WORD1188,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1188_REAL02_U,2-1/NIA_SL_WORD1188_REAL02_U.mp4,WORD1188,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1189_REAL02_D,2-1/NIA_SL_WORD1189_REAL02_D.mp4,WORD1189,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1189_REAL02_F,2-1/NIA_SL_WORD1189_REAL02_F.mp4,WORD1189,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1189_REAL02_L,2-1/NIA_SL_WORD1189_REAL02_L.mp4,WORD1189,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1189_REAL02_R,2-1/NIA_SL_WORD1189_REAL02_R.mp4,WORD1189,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1189_REAL02_U,2-1/NIA_SL_WORD1189_REAL02_U.mp4,WORD1189,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1190_REAL02_D,2-1/NIA_SL_WORD1190_REAL02_D.mp4,WORD1190,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1190_REAL02_F,2-1/NIA_SL_WORD1190_REAL02_F.mp4,WORD1190,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1190_REAL02_L,2-1/NIA_SL_WORD1190_REAL02_L.mp4,WORD1190,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1190_REAL02_R,2-1/NIA_SL_WORD1190_REAL02_R.mp4,WORD1190,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1190_REAL02_U,2-1/NIA_SL_WORD1190_REAL02_U.mp4,WORD1190,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1191_REAL02_D,2-1/NIA_SL_WORD1191_REAL02_D.mp4,WORD1191,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1191_REAL02_F,2-1/NIA_SL_WORD1191_REAL02_F.mp4,WORD1191,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1191_REAL02_L,2-1/NIA_SL_WORD1191_REAL02_L.mp4,WORD1191,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1191_REAL02_R,2-1/NIA_SL_WORD1191_REAL02_R.mp4,WORD1191,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1191_REAL02_U,2-1/NIA_SL_WORD1191_REAL02_U.mp4,WORD1191,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1192_REAL02_D,2-1/NIA_SL_WORD1192_REAL02_D.mp4,WORD1192,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1192_REAL02_F,2-1/NIA_SL_WORD1192_REAL02_F.mp4,WORD1192,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1192_REAL02_L,2-1/NIA_SL_WORD1192_REAL02_L.mp4,WORD1192,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1192_REAL02_R,2-1/NIA_SL_WORD1192_REAL02_R.mp4,WORD1192,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1192_REAL02_U,2-1/NIA_SL_WORD1192_REAL02_U.mp4,WORD1192,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1193_REAL02_D,2-1/NIA_SL_WORD1193_REAL02_D.mp4,WORD1193,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1193_REAL02_F,2-1/NIA_SL_WORD1193_REAL02_F.mp4,WORD1193,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1193_REAL02_L,2-1/NIA_SL_WORD1193_REAL02_L.mp4,WORD1193,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1193_REAL02_R,2-1/NIA_SL_WORD1193_REAL02_R.mp4,WORD1193,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1193_REAL02_U,2-1/NIA_SL_WORD1193_REAL02_U.mp4,WORD1193,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1194_REAL02_D,2-1/NIA_SL_WORD1194_REAL02_D.mp4,WORD1194,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1194_REAL02_F,2-1/NIA_SL_WORD1194_REAL02_F.mp4,WORD1194,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1194_REAL02_L,2-1/NIA_SL_WORD1194_REAL02_L.mp4,WORD1194,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1194_REAL02_R,2-1/NIA_SL_WORD1194_REAL02_R.mp4,WORD1194,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1194_REAL02_U,2-1/NIA_SL_WORD1194_REAL02_U.mp4,WORD1194,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1195_REAL02_D,2-1/NIA_SL_WORD1195_REAL02_D.mp4,WORD1195,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1195_REAL02_F,2-1/NIA_SL_WORD1195_REAL02_F.mp4,WORD1195,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1195_REAL02_L,2-1/NIA_SL_WORD1195_REAL02_L.mp4,WORD1195,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1195_REAL02_R,2-1/NIA_SL_WORD1195_REAL02_R.mp4,WORD1195,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1195_REAL02_U,2-1/NIA_SL_WORD1195_REAL02_U.mp4,WORD1195,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1196_REAL02_D,2-1/NIA_SL_WORD1196_REAL02_D.mp4,WORD1196,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1196_REAL02_F,2-1/NIA_SL_WORD1196_REAL02_F.mp4,WORD1196,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1196_REAL02_L,2-1/NIA_SL_WORD1196_REAL02_L.mp4,WORD1196,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1196_REAL02_R,2-1/NIA_SL_WORD1196_REAL02_R.mp4,WORD1196,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1196_REAL02_U,2-1/NIA_SL_WORD1196_REAL02_U.mp4,WORD1196,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1198_REAL02_D,2-1/NIA_SL_WORD1198_REAL02_D.mp4,WORD1198,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1198_REAL02_F,2-1/NIA_SL_WORD1198_REAL02_F.mp4,WORD1198,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1198_REAL02_L,2-1/NIA_SL_WORD1198_REAL02_L.mp4,WORD1198,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1198_REAL02_R,2-1/NIA_SL_WORD1198_REAL02_R.mp4,WORD1198,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1198_REAL02_U,2-1/NIA_SL_WORD1198_REAL02_U.mp4,WORD1198,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1199_REAL02_D,2-1/NIA_SL_WORD1199_REAL02_D.mp4,WORD1199,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1199_REAL02_F,2-1/NIA_SL_WORD1199_REAL02_F.mp4,WORD1199,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1199_REAL02_L,2-1/NIA_SL_WORD1199_REAL02_L.mp4,WORD1199,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1199_REAL02_R,2-1/NIA_SL_WORD1199_REAL02_R.mp4,WORD1199,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1199_REAL02_U,2-1/NIA_SL_WORD1199_REAL02_U.mp4,WORD1199,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1200_REAL02_D,2-1/NIA_SL_WORD1200_REAL02_D.mp4,WORD1200,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1200_REAL02_F,2-1/NIA_SL_WORD1200_REAL02_F.mp4,WORD1200,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1200_REAL02_L,2-1/NIA_SL_WORD1200_REAL02_L.mp4,WORD1200,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1200_REAL02_R,2-1/NIA_SL_WORD1200_REAL02_R.mp4,WORD1200,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1200_REAL02_U,2-1/NIA_SL_WORD1200_REAL02_U.mp4,WORD1200,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1201_REAL02_D,2-1/NIA_SL_WORD1201_REAL02_D.mp4,WORD1201,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1201_REAL02_F,2-1/NIA_SL_WORD1201_REAL02_F.mp4,WORD1201,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1201_REAL02_L,2-1/NIA_SL_WORD1201_REAL02_L.mp4,WORD1201,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1201_REAL02_R,2-1/NIA_SL_WORD1201_REAL02_R.mp4,WORD1201,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1201_REAL02_U,2-1/NIA_SL_WORD1201_REAL02_U.mp4,WORD1201,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1202_REAL02_D,2-1/NIA_SL_WORD1202_REAL02_D.mp4,WORD1202,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1202_REAL02_F,2-1/NIA_SL_WORD1202_REAL02_F.mp4,WORD1202,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1202_REAL02_L,2-1/NIA_SL_WORD1202_REAL02_L.mp4,WORD1202,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1202_REAL02_R,2-1/NIA_SL_WORD1202_REAL02_R.mp4,WORD1202,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1202_REAL02_U,2-1/NIA_SL_WORD1202_REAL02_U.mp4,WORD1202,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1203_REAL02_D,2-1/NIA_SL_WORD1203_REAL02_D.mp4,WORD1203,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1203_REAL02_F,2-1/NIA_SL_WORD1203_REAL02_F.mp4,WORD1203,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1203_REAL02_L,2-1/NIA_SL_WORD1203_REAL02_L.mp4,WORD1203,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1203_REAL02_R,2-1/NIA_SL_WORD1203_REAL02_R.mp4,WORD1203,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1203_REAL02_U,2-1/NIA_SL_WORD1203_REAL02_U.mp4,WORD1203,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1204_REAL02_D,2-1/NIA_SL_WORD1204_REAL02_D.mp4,WORD1204,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1204_REAL02_F,2-1/NIA_SL_WORD1204_REAL02_F.mp4,WORD1204,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1204_REAL02_L,2-1/NIA_SL_WORD1204_REAL02_L.mp4,WORD1204,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1204_REAL02_R,2-1/NIA_SL_WORD1204_REAL02_R.mp4,WORD1204,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1204_REAL02_U,2-1/NIA_SL_WORD1204_REAL02_U.mp4,WORD1204,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1205_REAL02_D,2-1/NIA_SL_WORD1205_REAL02_D.mp4,WORD1205,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1205_REAL02_F,2-1/NIA_SL_WORD1205_REAL02_F.mp4,WORD1205,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1205_REAL02_L,2-1/NIA_SL_WORD1205_REAL02_L.mp4,WORD1205,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1205_REAL02_R,2-1/NIA_SL_WORD1205_REAL02_R.mp4,WORD1205,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1205_REAL02_U,2-1/NIA_SL_WORD1205_REAL02_U.mp4,WORD1205,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1206_REAL02_D,2-1/NIA_SL_WORD1206_REAL02_D.mp4,WORD1206,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1206_REAL02_F,2-1/NIA_SL_WORD1206_REAL02_F.mp4,WORD1206,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1206_REAL02_L,2-1/NIA_SL_WORD1206_REAL02_L.mp4,WORD1206,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1206_REAL02_R,2-1/NIA_SL_WORD1206_REAL02_R.mp4,WORD1206,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1206_REAL02_U,2-1/NIA_SL_WORD1206_REAL02_U.mp4,WORD1206,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1207_REAL02_D,2-1/NIA_SL_WORD1207_REAL02_D.mp4,WORD1207,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1207_REAL02_F,2-1/NIA_SL_WORD1207_REAL02_F.mp4,WORD1207,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1207_REAL02_L,2-1/NIA_SL_WORD1207_REAL02_L.mp4,WORD1207,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1207_REAL02_R,2-1/NIA_SL_WORD1207_REAL02_R.mp4,WORD1207,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1207_REAL02_U,2-1/NIA_SL_WORD1207_REAL02_U.mp4,WORD1207,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1208_REAL02_D,2-1/NIA_SL_WORD1208_REAL02_D.mp4,WORD1208,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1208_REAL02_F,2-1/NIA_SL_WORD1208_REAL02_F.mp4,WORD1208,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1208_REAL02_L,2-1/NIA_SL_WORD1208_REAL02_L.mp4,WORD1208,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1208_REAL02_R,2-1/NIA_SL_WORD1208_REAL02_R.mp4,WORD1208,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1208_REAL02_U,2-1/NIA_SL_WORD1208_REAL02_U.mp4,WORD1208,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1209_REAL02_D,2-1/NIA_SL_WORD1209_REAL02_D.mp4,WORD1209,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1209_REAL02_F,2-1/NIA_SL_WORD1209_REAL02_F.mp4,WORD1209,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1209_REAL02_L,2-1/NIA_SL_WORD1209_REAL02_L.mp4,WORD1209,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1209_REAL02_R,2-1/NIA_SL_WORD1209_REAL02_R.mp4,WORD1209,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1209_REAL02_U,2-1/NIA_SL_WORD1209_REAL02_U.mp4,WORD1209,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1210_REAL02_D,2-1/NIA_SL_WORD1210_REAL02_D.mp4,WORD1210,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1210_REAL02_F,2-1/NIA_SL_WORD1210_REAL02_F.mp4,WORD1210,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1210_REAL02_L,2-1/NIA_SL_WORD1210_REAL02_L.mp4,WORD1210,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1210_REAL02_R,2-1/NIA_SL_WORD1210_REAL02_R.mp4,WORD1210,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1210_REAL02_U,2-1/NIA_SL_WORD1210_REAL02_U.mp4,WORD1210,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1211_REAL02_D,2-1/NIA_SL_WORD1211_REAL02_D.mp4,WORD1211,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1211_REAL02_F,2-1/NIA_SL_WORD1211_REAL02_F.mp4,WORD1211,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1211_REAL02_L,2-1/NIA_SL_WORD1211_REAL02_L.mp4,WORD1211,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1211_REAL02_R,2-1/NIA_SL_WORD1211_REAL02_R.mp4,WORD1211,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1211_REAL02_U,2-1/NIA_SL_WORD1211_REAL02_U.mp4,WORD1211,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1212_REAL02_D,2-1/NIA_SL_WORD1212_REAL02_D.mp4,WORD1212,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1212_REAL02_F,2-1/NIA_SL_WORD1212_REAL02_F.mp4,WORD1212,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1212_REAL02_L,2-1/NIA_SL_WORD1212_REAL02_L.mp4,WORD1212,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1212_REAL02_R,2-1/NIA_SL_WORD1212_REAL02_R.mp4,WORD1212,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1212_REAL02_U,2-1/NIA_SL_WORD1212_REAL02_U.mp4,WORD1212,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1213_REAL02_D,2-1/NIA_SL_WORD1213_REAL02_D.mp4,WORD1213,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1213_REAL02_F,2-1/NIA_SL_WORD1213_REAL02_F.mp4,WORD1213,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1213_REAL02_L,2-1/NIA_SL_WORD1213_REAL02_L.mp4,WORD1213,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1213_REAL02_R,2-1/NIA_SL_WORD1213_REAL02_R.mp4,WORD1213,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1213_REAL02_U,2-1/NIA_SL_WORD1213_REAL02_U.mp4,WORD1213,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1214_REAL02_D,2-1/NIA_SL_WORD1214_REAL02_D.mp4,WORD1214,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1214_REAL02_F,2-1/NIA_SL_WORD1214_REAL02_F.mp4,WORD1214,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1214_REAL02_L,2-1/NIA_SL_WORD1214_REAL02_L.mp4,WORD1214,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1214_REAL02_R,2-1/NIA_SL_WORD1214_REAL02_R.mp4,WORD1214,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1214_REAL02_U,2-1/NIA_SL_WORD1214_REAL02_U.mp4,WORD1214,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1215_REAL02_D,2-1/NIA_SL_WORD1215_REAL02_D.mp4,WORD1215,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1215_REAL02_F,2-1/NIA_SL_WORD1215_REAL02_F.mp4,WORD1215,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1215_REAL02_L,2-1/NIA_SL_WORD1215_REAL02_L.mp4,WORD1215,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1215_REAL02_R,2-1/NIA_SL_WORD1215_REAL02_R.mp4,WORD1215,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1215_REAL02_U,2-1/NIA_SL_WORD1215_REAL02_U.mp4,WORD1215,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1216_REAL02_D,2-1/NIA_SL_WORD1216_REAL02_D.mp4,WORD1216,,not MVP label or morpheme missing,,REAL02,02,D,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1216_REAL02_F,2-1/NIA_SL_WORD1216_REAL02_F.mp4,WORD1216,,not MVP label or morpheme missing,,REAL02,02,F,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1216_REAL02_L,2-1/NIA_SL_WORD1216_REAL02_L.mp4,WORD1216,,not MVP label or morpheme missing,,REAL02,02,L,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1216_REAL02_R,2-1/NIA_SL_WORD1216_REAL02_R.mp4,WORD1216,,not MVP label or morpheme missing,,REAL02,02,R,mvp_filter,FILE04_FILE06
FILE04,NIA_SL_WORD1216_REAL02_U,2-1/NIA_SL_WORD1216_REAL02_U.mp4,WORD1216,,not MVP label or morpheme missing,,REAL02,02,U,mvp_filter,FILE04_FILE06
